id,page,column,line,date,rank,quote,source,authority,role,represents,represents_in,title,honorific,is_member
aves_aa_4R_1406_0052,137,2,10,16,51,Peter Gosse,doc_01,aves_aa_4R_auth_0147,group_49,group_28,group_01,,,
aves_aa_4R_1406_0053,137,2,11,16,52,Peter Seyler von Hagenöwe,doc_01,aves_aa_4R_auth_0026,group_49,group_29,group_01,,,
aves_aa_4R_1406_0054,137,2,12,16,53,Johans Mörlin,doc_01,aves_aa_4R_auth_0078,group_49,group_30,group_01,,,
aves_aa_4R_1406_0055,137,2,13,16,54,Lienhart Bobest,doc_01,aves_aa_4R_auth_0057,group_49,group_31,group_01,,,
aves_aa_4R_1406_0056,137,2,14,16,55,Johans von Dürningen,doc_01,aves_aa_4R_auth_0148,group_49,group_32,group_01,,,
aves_aa_4R_1407_0005,138,1,5,17,4,her Johanns Heilman der ammeister,doc_01,aves_aa_4R_auth_0080,group_48,,group_01,group_51,,
aves_aa_4R_1408_0005,139,1,5,18,4,her Ülrich Gosse der ammeister,doc_01,aves_aa_4R_auth_0022,group_48,,group_01,group_51,,
aves_aa_4R_1408_0030,139,1,30,18,29,Heinrich Lymer,doc_01,aves_aa_4R_auth_0149,group_49,group_05,group_01,,,
aves_aa_4R_1408_0031,139,1,31,18,30,Johanns pfister sant Thoman,doc_01,aves_aa_4R_auth_0032,group_49,group_06,group_01,,,
aves_aa_4R_1408_0032,139,1,32,18,31,her Wilhelm Metziger,doc_01,aves_aa_4R_auth_0001,group_49,group_07,group_01,group_51,,
aves_aa_4R_1408_0033,139,1,33,18,32,Hanseman Herbst,doc_01,aves_aa_4R_auth_0034,group_49,group_09,group_01,,,
aves_aa_4R_1408_0034,139,1,34,18,33,Walther Schanlit,doc_01,aves_aa_4R_auth_0121,group_49,group_08,group_01,,,
aves_aa_4R_1408_0035,139,1,35,18,34,Peter Küchler,doc_01,aves_aa_4R_auth_0150,group_49,group_10,group_01,,,
aves_aa_4R_1408_0036,139,1,36,18,35,Anshelm Spirer,doc_01,aves_aa_4R_auth_0106,group_49,group_11,group_01,,,
aves_aa_4R_1408_0037,139,1,37,18,36,Johanns von Bergheim genant Ammeister,doc_01,aves_aa_4R_auth_0064,group_49,group_12,group_01,,,
aves_aa_4R_1408_0038,139,1,38,18,37,Ludeman Gast der hüptschmit,doc_01,aves_aa_4R_auth_0151,group_49,group_13,group_01,,,
aves_aa_4R_1408_0039,139,2,1,18,38,Conrat Schrotbanck,doc_01,aves_aa_4R_auth_0152,group_49,group_14,group_01,,,
aves_aa_4R_1408_0040,139,2,2,18,39,Johanns Lumbart,doc_01,aves_aa_4R_auth_0153,group_49,group_15,group_01,,,
aves_aa_4R_1408_0041,139,2,3,18,40,Johanns Vogt von Ettenheim,doc_01,aves_aa_4R_auth_0090,group_49,group_16,group_01,,,
aves_aa_4R_1408_0042,139,2,4,18,41,Claus von Oberkirch,doc_01,aves_aa_4R_auth_0154,group_49,group_17,group_01,,,
aves_aa_4R_1408_0043,139,2,5,18,42,Öttelin Rynowe,doc_01,aves_aa_4R_auth_0155,group_49,group_18,group_01,,,
aves_aa_4R_1408_0044,139,2,6,18,43,Johanns Loubeck,doc_01,aves_aa_4R_auth_0016,group_49,group_19,group_01,,,
aves_aa_4R_1408_0045,139,2,7,18,44,Peter Honowe,doc_01,aves_aa_4R_auth_0017,group_49,group_20,group_01,,,
aves_aa_4R_1408_0046,139,2,8,18,45,Wölffelin züm Rotenschilt,doc_01,aves_aa_4R_auth_0156,group_49,group_21,group_01,,,
aves_aa_4R_1408_0047,139,2,9,18,46,Andres Natteler,doc_01,aves_aa_4R_auth_0019,group_49,group_22,group_01,,,
aves_aa_4R_1408_0048,139,2,10,18,47,Hanns Lambs,doc_01,aves_aa_4R_auth_0130,group_49,group_23,group_01,,,
aves_aa_4R_1408_0049,139,2,11,18,48,Walther scherer sant Thoman,doc_01,aves_aa_4R_auth_0157,group_49,group_24,group_01,,,
aves_aa_4R_1408_0050,139,2,12,18,49,Leonhart Schmit zü Trachenfeils,doc_01,aves_aa_4R_auth_0074,group_49,group_25,group_01,,,
aves_aa_4R_1408_0051,139,2,13,18,50,Peter Marlen der wöber,doc_01,aves_aa_4R_auth_0158,group_49,group_26,group_01,,,
aves_aa_4R_1408_0052,139,2,14,18,51,Johanns Pfaffenhofen,doc_01,aves_aa_4R_auth_0159,group_49,group_27,group_01,,,
aves_aa_4R_1408_0053,139,2,15,18,52,Reinhart Kistener,doc_01,aves_aa_4R_auth_0117,group_49,group_28,group_01,,,
aves_aa_4R_1408_0054,139,2,16,18,53,Claus Steingewürck,doc_01,aves_aa_4R_auth_0077,group_49,group_29,group_01,,,
aves_aa_4R_1408_0055,139,2,17,18,54,Claus Voltze,doc_01,aves_aa_4R_auth_0160,group_49,group_30,group_01,,,
aves_aa_4R_1408_0056,139,2,18,18,55,Leonhart Bobst,doc_01,aves_aa_4R_auth_0057,group_49,group_31,group_01,,,
aves_aa_4R_1408_0057,139,2,19,18,56,Johanns Northus der müller,doc_01,aves_aa_4R_auth_0161,group_49,group_32,group_01,,,
aves_aa_4R_1409_0005,1,1,5,19,4,her Rüllin Barpfennig der ammeister,doc_01,aves_aa_4R_auth_0031,group_48,,group_01,group_51,,
aves_aa_4R_1409_0030,1,1,30,19,29,Berhtolt von Colmar,doc_01,aves_aa_4R_auth_0162,group_49,group_05,group_01,,,
aves_aa_4R_1409_0031,1,1,31,19,30,Werlin von Hagenowe,doc_01,aves_aa_4R_auth_0120,group_49,group_06,group_01,,,
aves_aa_4R_1409_0032,1,1,32,19,31,Wilhelm von Berse,doc_01,aves_aa_4R_auth_0033,group_49,group_07,group_01,,,
aves_aa_4R_1409_0033,1,1,33,19,32,her Johanns Heilman,doc_01,aves_aa_4R_auth_0080,group_49,group_09,group_01,group_51,,
aves_aa_4R_1409_0034,1,1,34,19,33,Claus Schanlit,doc_01,aves_aa_4R_auth_0136,group_49,group_08,group_01,,,
aves_aa_4R_1409_0035,1,1,35,19,34,Claus Werde,doc_01,aves_aa_4R_auth_0163,group_49,group_10,group_01,,,
aves_aa_4R_1409_0036,1,1,36,19,35,Heinrich Kranich,doc_01,aves_aa_4R_auth_0037,group_49,group_11,group_01,,,
aves_aa_4R_1409_0037,1,1,37,19,36,Lawlin Rülman,doc_01,aves_aa_4R_auth_0087,group_49,group_12,group_01,,,
aves_aa_4R_1409_0038,1,1,38,19,37,Steffan Sporer,doc_01,aves_aa_4R_auth_0065,group_49,group_13,group_01,,,
aves_aa_4R_1409_0039,1,2,1,19,38,Herman züm Überhang,doc_01,aves_aa_4R_auth_0139,group_49,group_14,group_01,,,
aves_aa_4R_1409_0040,1,2,2,19,39,her Peter Sunner,doc_01,aves_aa_4R_auth_0030,group_49,group_15,group_01,group_51,,
aves_aa_4R_1409_0041,1,2,3,19,40,Johanns Michelin,doc_01,aves_aa_4R_auth_0110,group_49,group_16,group_01,,,
aves_aa_4R_1409_0042,1,2,4,19,41,Heintz Lamp,doc_01,aves_aa_4R_auth_0142,group_49,group_17,group_01,,,
aves_aa_4R_1409_0043,1,2,5,19,42,Jecklin Beildeck,doc_01,aves_aa_4R_auth_0164,group_49,group_18,group_01,,,
aves_aa_4R_1409_0044,1,2,6,19,43,Oberlin Hering,doc_01,aves_aa_4R_auth_0092,group_49,group_19,group_01,,,
aves_aa_4R_1409_0045,1,2,7,19,44,Claus Arge,doc_01,aves_aa_4R_auth_0127,group_49,group_20,group_01,,,
aves_aa_4R_1409_0046,1,2,8,19,45,Claus Melbrü,doc_01,aves_aa_4R_auth_0128,group_49,group_21,group_01,,,
aves_aa_4R_1409_0047,1,2,9,19,46,Hanseman Dübingheim,doc_01,aves_aa_4R_auth_0165,group_49,group_22,group_01,,,
aves_aa_4R_1409_0048,1,2,10,19,47,Swicker,doc_01,aves_aa_4R_auth_0166,group_49,group_23,group_01,,,
aves_aa_4R_1409_0049,1,2,11,19,48,Hanseman bader inn Crutenowe,doc_01,aves_aa_4R_auth_0167,group_49,group_24,group_01,,,
aves_aa_4R_1409_0050,1,2,12,19,49,Hanseman Saltzmütter der jung,doc_01,aves_aa_4R_auth_0051,group_49,group_25,group_01,,,
aves_aa_4R_1409_0051,1,2,13,19,50,Heintz Messinger,doc_01,aves_aa_4R_auth_0115,group_49,group_26,group_01,,,
aves_aa_4R_1409_0052,1,2,14,19,51,Hanns Schenck,doc_01,aves_aa_4R_auth_0075,group_49,group_27,group_01,,,
aves_aa_4R_1409_0053,1,2,15,19,52,Hug Dritzehen,doc_01,aves_aa_4R_auth_0168,group_49,group_28,group_01,,,
aves_aa_4R_1409_0054,1,2,16,19,53,Claus züm Hohenhuse an Steinstross,doc_01,aves_aa_4R_auth_0169,group_49,group_29,group_01,,,
aves_aa_4R_1409_0055,1,2,17,19,54,Claus Wilgotheim,doc_01,aves_aa_4R_auth_0118,group_49,group_30,group_01,,,
aves_aa_4R_1409_0056,1,2,18,19,55,Hug Klye,doc_01,aves_aa_4R_auth_0028,group_49,group_31,group_01,,,
aves_aa_4R_1409_0057,1,2,19,19,56,Hanns Dürninger der düchscherer,doc_01,aves_aa_4R_auth_0148,group_49,group_32,group_01,,,
aves_aa_4R_1410_0005,141,1,5,1410,4,her Michel Melbrü der ammeister,doc_01,aves_aa_4R_auth_0094,group_48,,group_01,group_51,,
aves_aa_4R_1410_0030,141,1,30,1410,29,Peter Riffe,doc_01,aves_aa_4R_auth_0134,group_49,group_05,group_01,,,
aves_aa_4R_1410_0031,141,1,31,1410,30,Jacob von Geispoltzheim,doc_01,aves_aa_4R_auth_0081,group_49,group_06,group_01,,,
aves_aa_4R_1410_0032,141,1,32,1410,31,her Wilhelm Metziger,doc_01,aves_aa_4R_auth_0001,group_49,group_07,group_01,group_51,,
aves_aa_4R_1410_0033,141,1,33,1410,32,Claus Spilman,doc_01,aves_aa_4R_auth_0005,group_49,group_09,group_01,,,
aves_aa_4R_1410_0034,141,1,34,1410,33,Thoman züm Herhorn,doc_01,aves_aa_4R_auth_0170,group_49,group_08,group_01,,,
aves_aa_4R_1410_0035,141,1,35,1410,34,Peter Küchler,doc_01,aves_aa_4R_auth_0150,group_49,group_10,group_01,,,
aves_aa_4R_1410_0036,141,1,36,1410,35,Johanns von Mummenheim,doc_01,aves_aa_4R_auth_0171,group_49,group_11,group_01,,,
aves_aa_4R_1410_0037,141,1,37,1410,36,Johanns Ganser der eilter,doc_01,aves_aa_4R_auth_0038,group_49,group_12,group_01,,,
aves_aa_4R_1410_0038,141,1,38,1410,37,Eberlin von Truhtersheim,doc_01,aves_aa_4R_auth_0039,group_49,group_13,group_01,,,
aves_aa_4R_1410_0039,141,2,1,1410,38,Johanns von Selss,doc_01,aves_aa_4R_auth_0172,group_49,group_14,group_01,,,
aves_aa_4R_1410_0040,141,2,2,1410,39,Conrat Armbruster,doc_01,aves_aa_4R_auth_0173,group_49,group_15,group_01,,,
aves_aa_4R_1410_0041,141,2,3,1410,40,Heintzman Selose,doc_01,aves_aa_4R_auth_0042,group_49,group_16,group_01,,,
aves_aa_4R_1410_0042,141,2,4,1410,41,der lange Obreht,doc_01,aves_aa_4R_auth_0067,group_49,group_17,group_01,,,
aves_aa_4R_1410_0043,141,2,5,1410,42,Öttelin Rynowe,doc_01,aves_aa_4R_auth_0155,group_49,group_18,group_01,,,
aves_aa_4R_1410_0044,141,2,6,1410,43,Johanns Pfowe,doc_01,aves_aa_4R_auth_0112,group_49,group_19,group_01,,,
aves_aa_4R_1410_0045,141,2,7,1410,44,Herman Moler,doc_01,aves_aa_4R_auth_0174,group_49,group_20,group_01,,,
aves_aa_4R_1410_0046,141,2,8,1410,45,Hensel Ber,doc_01,aves_aa_4R_auth_0175,group_49,group_21,group_01,,,
aves_aa_4R_1410_0047,141,2,9,1410,46,Johanns Hertzog,doc_01,aves_aa_4R_auth_0176,group_49,group_22,group_01,,,
aves_aa_4R_1410_0048,141,2,10,1410,47,Hanseman Gouch,doc_01,aves_aa_4R_auth_0177,group_49,group_23,group_01,,,
aves_aa_4R_1410_0049,141,2,11,1410,48,Rüdolff Scherer,doc_01,aves_aa_4R_auth_0178,group_49,group_24,group_01,,,
aves_aa_4R_1410_0050,141,2,12,1410,49,her Ülrich Gosse,doc_01,aves_aa_4R_auth_0022,group_49,group_25,group_01,group_51,,
aves_aa_4R_1410_0051,141,2,13,1410,50,Diebolt Renner,doc_01,aves_aa_4R_auth_0179,group_49,group_26,group_01,,,
aves_aa_4R_1410_0052,141,2,14,1410,51,Fritsch züm Wahsman,doc_01,aves_aa_4R_auth_0180,group_49,group_27,group_01,,,
aves_aa_4R_1410_0053,141,2,15,1410,52,Reimbolt Dritzehen,doc_01,aves_aa_4R_auth_0181,group_49,group_28,group_01,,,
aves_aa_4R_1410_0054,141,2,16,1410,53,Rifelin Burckart,doc_01,aves_aa_4R_auth_0182,group_49,group_29,group_01,,,
aves_aa_4R_1410_0055,141,2,17,1410,54,Cüntz Stahel,doc_01,aves_aa_4R_auth_0027,group_49,group_30,group_01,,,
aves_aa_4R_1410_0056,141,2,18,1410,55,Leonhart Bobst,doc_01,aves_aa_4R_auth_0057,group_49,group_31,group_01,,,
aves_aa_4R_1410_0057,141,2,19,1410,56,Walther Oleman,doc_01,aves_aa_4R_auth_0058,group_49,group_32,group_01,,,
aves_aa_4R_1411_0005,142,1,5,1411,4,her Johanns Heilman der ammeister,doc_01,aves_aa_4R_auth_0080,group_48,,group_01,group_51,,
aves_aa_4R_1411_0029,142,1,30,1411,28,her Rüllin Barpfennig,doc_01,aves_aa_4R_auth_0031,group_49,group_05,group_01,group_51,,
aves_aa_4R_1411_0030,142,1,31,1411,29,Hanns Martin,doc_01,aves_aa_4R_auth_0183,group_49,group_06,group_01,,,
aves_aa_4R_1411_0031,142,1,32,1411,30,Heintz Meister,doc_01,aves_aa_4R_auth_0184,group_49,group_07,group_01,,,
aves_aa_4R_1411_0032,142,1,33,1411,31,Ulrich Zirzer,doc_01,aves_aa_4R_auth_0185,group_49,group_09,group_01,,,
aves_aa_4R_1411_0033,142,1,34,1411,32,Johanns Biderman,doc_01,aves_aa_4R_auth_0186,group_49,group_08,group_01,,,
aves_aa_4R_1411_0034,142,1,35,1411,33,Johanns Sturm,doc_01,aves_aa_4R_auth_0187,group_49,group_10,group_01,,,
aves_aa_4R_1411_0035,142,1,36,1411,34,Heil Wahssicher,doc_01,aves_aa_4R_auth_0086,group_49,group_11,group_01,,,
aves_aa_4R_1411_0036,142,1,37,1411,35,Johanns Ammeister,doc_01,aves_aa_4R_auth_0064,group_49,group_12,group_01,,,
aves_aa_4R_1411_0037,142,1,38,1411,36,Peter Vilinger,doc_01,aves_aa_4R_auth_0188,group_49,group_13,group_01,,,
aves_aa_4R_1411_0038,142,2,1,1411,37,Hanns Swërt,doc_01,aves_aa_4R_auth_0189,group_49,group_14,group_01,,,
aves_aa_4R_1411_0039,142,2,2,1411,38,her Peter Sunner,doc_01,aves_aa_4R_auth_0030,group_49,group_15,group_01,group_51,,
aves_aa_4R_1411_0040,142,2,3,1411,39,Johanns von Wasselnheim,doc_01,aves_aa_4R_auth_0190,group_49,group_16,group_01,,,
aves_aa_4R_1411_0041,142,2,4,1411,40,Peter von Hasela,doc_01,aves_aa_4R_auth_0191,group_49,group_17,group_01,,,
aves_aa_4R_1411_0042,142,2,5,1411,41,Cuͦntz Merckwilre,doc_01,aves_aa_4R_auth_0192,group_49,group_18,group_01,,,
aves_aa_4R_1411_0043,142,2,6,1411,42,Johanns Loubeck,doc_01,aves_aa_4R_auth_0016,group_49,group_19,group_01,,,
aves_aa_4R_1411_0044,142,2,7,1411,43,Claus Arge,doc_01,aves_aa_4R_auth_0127,group_49,group_20,group_01,,,
aves_aa_4R_1411_0045,142,2,8,1411,44,Otteman Franckenheim,doc_01,aves_aa_4R_auth_0193,group_49,group_21,group_01,,,
aves_aa_4R_1411_0046,142,2,9,1411,45,Bùrcklin Mùntzer,doc_01,aves_aa_4R_auth_0194,group_49,group_22,group_01,,,
aves_aa_4R_1411_0047,142,2,10,1411,46,Hansekint Brùchelin,doc_01,aves_aa_4R_auth_0195,group_49,group_23,group_01,,,
aves_aa_4R_1411_0048,142,2,11,1411,47,Hanns Flach,doc_01,aves_aa_4R_auth_0196,group_49,group_24,group_01,,,
aves_aa_4R_1411_0049,142,2,12,1411,48,Johans Bluͦmstein,doc_01,aves_aa_4R_auth_0197,group_49,group_25,group_01,,,
aves_aa_4R_1411_0050,142,2,13,1411,49,Heintz Messinger,doc_01,aves_aa_4R_auth_0115,group_49,group_26,group_01,,,
aves_aa_4R_1411_0051,142,2,14,1411,50,Johans Pfaffenhofen dem man sprichet Hafener,doc_01,aves_aa_4R_auth_0159,group_49,group_27,group_01,,,
aves_aa_4R_1411_0052,142,2,15,1411,51,Reinhart Kistener,doc_01,aves_aa_4R_auth_0117,group_49,group_28,group_01,,,
aves_aa_4R_1411_0053,142,2,16,1411,52,Heintz Burckhart,doc_01,aves_aa_4R_auth_0198,group_49,group_29,group_01,,,
aves_aa_4R_1411_0054,142,2,17,1411,53,Claus Voltz,doc_01,aves_aa_4R_auth_0160,group_49,group_30,group_01,,,
aves_aa_4R_1411_0055,142,2,18,1411,54,Hannseman Spitznagel der Jùnge,doc_01,aves_aa_4R_auth_0199,group_49,group_31,group_01,,,
aves_aa_4R_1411_0056,142,2,19,1411,55,Hanns Wybelsheim,doc_01,aves_aa_4R_auth_0200,group_49,group_32,group_01,,,
aves_aa_4R_1412_0005,143,1,5,1412,4,her Johanns Meyer der ammeister,doc_01,aves_aa_4R_auth_0140,group_48,,group_01,group_51,,
aves_aa_4R_1412_0030,143,1,30,1412,29,Erhart von Rotwil,doc_01,aves_aa_4R_auth_0119,group_49,group_05,group_01,,,
aves_aa_4R_1412_0031,143,1,31,1412,30,Jacob Herman,doc_01,aves_aa_4R_auth_0201,group_49,group_06,group_01,,,
aves_aa_4R_1412_0032,143,1,32,1412,31,Hanns Berse,doc_01,aves_aa_4R_auth_0202,group_49,group_07,group_01,,,
aves_aa_4R_1412_0033,143,1,33,1412,32,Claus Sprenger,doc_01,aves_aa_4R_auth_0203,group_49,group_09,group_01,,,
aves_aa_4R_1412_0034,143,1,34,1412,33,Claus Schanlit,doc_01,aves_aa_4R_auth_0136,group_49,group_08,group_01,,,
aves_aa_4R_1412_0035,143,1,35,1412,34,Claus Werder,doc_01,aves_aa_4R_auth_0163,group_49,group_10,group_01,,,
aves_aa_4R_1412_0036,143,1,36,1412,35,Johanns Mummenheim,doc_01,aves_aa_4R_auth_0171,group_49,group_11,group_01,,,
aves_aa_4R_1412_0037,143,1,37,1412,36,Anthenie Kachler,doc_01,aves_aa_4R_auth_0204,group_49,group_12,group_01,,,
aves_aa_4R_1412_0038,143,1,38,1412,37,Steffan Sporer,doc_01,aves_aa_4R_auth_0065,group_49,group_13,group_01,,,
aves_aa_4R_1412_0039,143,1,39,1412,38,Conrat Schrotbanck,doc_01,aves_aa_4R_auth_0152,group_49,group_14,group_01,,,
aves_aa_4R_1412_0040,143,1,40,1412,39,Johanns Armbroster,doc_01,aves_aa_4R_auth_0205,group_49,group_15,group_01,,,
aves_aa_4R_1412_0041,143,2,1,1412,40,Götz von Hagenowe,doc_01,aves_aa_4R_auth_0141,group_49,group_16,group_01,,,
aves_aa_4R_1412_0042,143,2,2,1412,41,Johanns Kerbe,doc_01,aves_aa_4R_auth_0206,group_49,group_17,group_01,,,
aves_aa_4R_1412_0043,143,2,3,1412,42,Jecklin Kenen,doc_01,aves_aa_4R_auth_0207,group_49,group_18,group_01,,,
aves_aa_4R_1412_0044,143,2,4,1412,43,Andres Samlriem,doc_01,aves_aa_4R_auth_0208,group_49,group_20,group_01,,,
aves_aa_4R_1412_0045,143,2,5,1412,44,Oberlin Hering,doc_01,aves_aa_4R_auth_0092,group_49,group_19,group_01,,,
aves_aa_4R_1412_0046,143,2,6,1412,45,her Michel Melbrü,doc_01,aves_aa_4R_auth_0094,group_49,group_21,group_01,group_51,,
aves_aa_4R_1412_0047,143,2,7,1412,46,Johanns Zender,doc_01,aves_aa_4R_auth_0209,group_49,group_22,group_01,,,
aves_aa_4R_1412_0048,143,2,8,1412,47,Hanns Lamb,doc_01,aves_aa_4R_auth_0130,group_49,group_23,group_01,,,
aves_aa_4R_1412_0049,143,2,9,1412,48,Walther Scherer,doc_01,aves_aa_4R_auth_0157,group_49,group_24,group_01,,,
aves_aa_4R_1412_0050,143,2,10,1412,49,her Uͦlrich Gosse,doc_01,aves_aa_4R_auth_0022,group_49,group_25,group_01,group_51,,
aves_aa_4R_1412_0051,143,2,11,1412,50,Diebolt Mannertrib,doc_01,aves_aa_4R_auth_0210,group_49,group_26,group_01,,,
aves_aa_4R_1412_0052,143,2,12,1412,51,Hanns Schenck,doc_01,aves_aa_4R_auth_0075,group_49,group_27,group_01,,,
aves_aa_4R_1412_0053,143,2,13,1412,52,Johanns Mentzer,doc_01,aves_aa_4R_auth_0211,group_49,group_28,group_01,,,
aves_aa_4R_1412_0054,143,2,14,1412,53,Ruͦlman Seiler,doc_01,aves_aa_4R_auth_0212,group_49,group_29,group_01,,,
aves_aa_4R_1412_0055,143,2,15,1412,54,Claus Wilgotheim,doc_01,aves_aa_4R_auth_0118,group_49,group_30,group_01,,,
aves_aa_4R_1412_0056,143,2,16,1412,55,Leonhart Bobst,doc_01,aves_aa_4R_auth_0057,group_49,group_31,group_01,,,
aves_aa_4R_1412_0057,143,2,17,1412,56,Otteman dͦuͦchscherer,doc_01,aves_aa_4R_auth_0213,group_49,group_09,group_01,,,
aves_aa_4R_1413_0005,144,1,5,1413,4,her Ruͤllin Barpfennig der ammeister,doc_01,aves_aa_4R_auth_0031,group_48,,group_01,group_51,,
aves_aa_4R_1413_0030,144,1,30,1413,29,"Voltzel, Hanns voltzen seligen sün",doc_01,aves_aa_4R_auth_0214,group_49,group_05,group_01,,,
aves_aa_4R_1413_0031,144,1,31,1413,30,Jocob Geispoltzheim,doc_01,aves_aa_4R_auth_0081,group_49,group_06,group_01,,,
aves_aa_4R_1413_0032,144,1,32,1413,31,Peter Museler,doc_01,aves_aa_4R_auth_0082,group_49,group_07,group_01,,,
aves_aa_4R_1413_0033,144,1,33,1413,32,her Johans Heilman,doc_01,aves_aa_4R_auth_0080,group_49,group_09,group_01,group_51,,
aves_aa_4R_1413_0034,144,1,34,1413,33,Hans Wilgotheim,doc_01,aves_aa_4R_auth_0215,group_49,group_08,group_01,,,
aves_aa_4R_1413_0035,144,1,35,1413,34,Peter Kùcheler,doc_01,aves_aa_4R_auth_0150,group_49,group_10,group_01,,,
aves_aa_4R_1413_0036,144,1,36,1413,35,Heinrich Kranich,doc_01,aves_aa_4R_auth_0037,group_49,group_11,group_01,,,
aves_aa_4R_1413_0037,144,2,1,1413,36,Hanneman von Epffich der spengeler,doc_01,aves_aa_4R_auth_0216,group_49,group_13,group_01,,,
aves_aa_4R_1413_0038,144,2,2,1413,37,Herman zuͤm Ùberhange,doc_01,aves_aa_4R_auth_0139,group_49,group_14,group_01,,,
aves_aa_4R_1413_0039,144,2,3,1413,38,Claus Meyer,doc_01,aves_aa_4R_auth_0217,group_49,group_15,group_01,,,
aves_aa_4R_1413_0040,144,2,4,1413,39,Heintzeman Seloͤse,doc_01,aves_aa_4R_auth_0042,group_49,group_16,group_01,,,
aves_aa_4R_1413_0041,144,2,5,1413,40,Sÿmont Joͤckelin,doc_01,aves_aa_4R_auth_0218,group_49,group_17,group_01,,,
aves_aa_4R_1413_0042,144,2,6,1413,41,Claus Hechede,doc_01,aves_aa_4R_auth_0126,group_49,group_18,group_01,,,
aves_aa_4R_1413_0043,144,2,7,1413,42,Hans Rafenspurg,doc_01,aves_aa_4R_auth_0219,group_49,group_19,group_01,,,
aves_aa_4R_1413_0044,144,2,8,1413,43,Hans von Kriegesheim genant Staheler,doc_01,aves_aa_4R_auth_0220,group_49,group_20,group_01,,,
aves_aa_4R_1413_0045,144,2,9,1413,44,Claus Melbruͤge,doc_01,aves_aa_4R_auth_0128,group_49,group_21,group_01,,,
aves_aa_4R_1413_0046,144,2,10,1413,45,Andres Natteler,doc_01,aves_aa_4R_auth_0019,group_49,group_22,group_01,,,
aves_aa_4R_1413_0047,144,2,11,1413,46,Claus Bruchelin der junge,doc_01,aves_aa_4R_auth_0221,group_49,group_23,group_01,,,
aves_aa_4R_1413_0048,144,2,12,1413,47,Johans Pfennigman,doc_01,aves_aa_4R_auth_0050,group_49,group_24,group_01,,,
aves_aa_4R_1413_0049,144,2,13,1413,48,Dietherman Saltzmütter,doc_01,aves_aa_4R_auth_0222,group_49,group_25,group_01,,,
aves_aa_4R_1413_0050,144,2,14,1413,49,Claus Ingenheim,doc_01,aves_aa_4R_auth_0023,group_49,group_26,group_01,,,
aves_aa_4R_1413_0051,144,2,15,1413,50,Walther Schrotbanck,doc_01,aves_aa_4R_auth_0053,group_49,group_27,group_01,,,
aves_aa_4R_1413_0052,144,2,16,1413,51,Claus Dingesheim,doc_01,aves_aa_4R_auth_0025,group_49,group_28,group_01,,,
aves_aa_4R_1413_0053,144,2,17,1413,52,Rudolff Wuͦrant,doc_01,aves_aa_4R_auth_0223,group_49,group_29,group_01,,,
aves_aa_4R_1413_0054,144,2,18,1413,53,Claus Voltz,doc_01,aves_aa_4R_auth_0160,group_49,group_30,group_01,,,
aves_aa_4R_1413_0055,144,2,19,1413,54,Hug Klye,doc_01,aves_aa_4R_auth_0028,group_49,group_31,group_01,,,
aves_aa_4R_1413_0056,144,2,20,1413,55,Peter von Lampertheim der olman,doc_01,aves_aa_4R_auth_0224,group_49,group_32,group_01,,,
aves_aa_4R_1414_0005,145,1,5,1414,4,her Michel Melbruͤ der ammeister,doc_01,aves_aa_4R_auth_0094,group_48,,group_01,group_51,,
aves_aa_4R_1414_0030,145,1,30,1414,29,Peter Brucker,doc_01,aves_aa_4R_auth_0225,group_49,group_05,group_01,,,
aves_aa_4R_1414_0031,145,1,31,1414,30,Hanns Martin,doc_01,aves_aa_4R_auth_0183,group_49,group_06,group_01,,,
aves_aa_4R_1414_0032,145,1,32,1414,31,Heintz Meister,doc_01,aves_aa_4R_auth_0184,group_49,group_07,group_01,,,
aves_aa_4R_1414_0033,145,1,33,1414,32,Peter Nùßmann,doc_01,aves_aa_4R_auth_0226,group_49,group_09,group_01,,,
aves_aa_4R_1414_0034,145,1,34,1414,33,Cuͦntz Heimburge,doc_01,aves_aa_4R_auth_0227,group_49,group_08,group_01,,,
aves_aa_4R_1414_0035,145,1,35,1414,34,Claus Gerbott,doc_01,aves_aa_4R_auth_0228,group_49,group_10,group_01,,,
aves_aa_4R_1414_0036,145,1,36,1414,35,Hanns Dannenfeils,doc_01,aves_aa_4R_auth_0229,group_49,group_11,group_01,,,
aves_aa_4R_1414_0037,145,1,37,1414,36,Hanns Ganser der eilter,doc_01,aves_aa_4R_auth_0038,group_49,group_12,group_01,,,
aves_aa_4R_1414_0038,145,2,1,1414,37,Steffan Sporer,doc_01,aves_aa_4R_auth_0065,group_49,group_13,group_01,,,
aves_aa_4R_1414_0039,145,2,2,1414,38,Peter Stoltz,doc_01,aves_aa_4R_auth_0230,group_49,group_14,group_01,,,
aves_aa_4R_1414_0040,145,2,3,1414,39,her Johanns Meyer,doc_01,aves_aa_4R_auth_0140,group_49,group_15,group_01,group_51,,
aves_aa_4R_1414_0041,145,2,4,1414,40,Claus Spirer,doc_01,aves_aa_4R_auth_0231,group_49,group_16,group_01,,,
aves_aa_4R_1414_0042,145,2,5,1414,41,Peter von Hasela,doc_01,aves_aa_4R_auth_0191,group_49,group_17,group_01,,,
aves_aa_4R_1414_0043,145,2,6,1414,42,Jacob zur Kenen,doc_01,aves_aa_4R_auth_0232,group_49,group_18,group_01,,,
